sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
samples_llm_feb11	chromosome	-	-	sample_148	1028	41.24513618677043	0946ca2450ea941a3bca18503367f2d4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_149	8037	37.87482891626229	d19b754c9a51fde63758d9f913889d42	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_150	7998	47.7119279819955	cdf7151a88d0deb62f54f9bd23ce6c03	not tested	rep_cluster_2358	CP041088_00001	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_151	4972	39.17940466613033	049d104492ce1924587580639b7e1f65	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_152	949	34.35194942044257	585bf951bd107b5e2bcc82cc19f430b5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_153	891	40.06734006734007	ca75ce6bed65630cc8041e0c0ab4e094	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_154	3311	43.12896405919662	3585fc237a9cdb3fb1b520234322e1b7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_155	10999	37.67615237748886	7a48b47e2765ced0622027cd1826601d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_156	1109	46.167718665464385	ed3d9639bbfa037e3c7bec32ea642184	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_157	1664	66.10576923076923	8cf073ad88271f7cc19cde63697b8d02	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_158	2283	34.82260183968462	2cd390505abddc8ab1e2ef6c6dafb105	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_159	1367	62.618873445501094	a33a9c41879931ebe3f1b7d27e7638d1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_160	8292	43.82537385431741	73d2064b442551201b26a31401db3ad4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_161	2051	40.41930765480254	36c905f5c167496f4a6ab4f0fd940953	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_162	1522	32.65440210249672	69582bd9a34f72be551b9f7df81b3fc4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_163	6922	35.17769430800347	bc5f0a31d8a868c730adc65927ac086e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_164	9121	42.49534042319921	5d8cf775a3c7ba96b264ca876dd02bc8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_165	2491	32.155760738659176	775037938c8f881f0b24a825fca3b887	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_166	707	37.199434229137196	8bfaa42511eea4a5bec6234d7c1bd5a0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_167	1843	37.54747693977211	0746b48530bb75b2ca764984193d1f34	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_168	153	43.790849673202615	343662b657dee18631c43d5c37d05964	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_169	3922	54.9209586945436	38e91c77b8269aa682db00f9ada665b8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_170	7371	42.979242979242976	a2b5bba32d8d7b95075c2a8f9b21226f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_171	6391	41.996557659208264	60acc9c286a7d4a4d4bce54df7ce8296	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_172	2965	48.53288364249578	fb0341b9f28400c49a9833c47d794402	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_173	9005	53.614658523042756	237a087fd6d1896ff2b3f818ccd9e48b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_174	4193	57.572144049606486	cb58940035f8b48a22322b3001794808	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_175	3080	50.58441558441559	e13053f8ee0c364a2ef5b23a326c3374	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_176	340	52.35294117647059	99d6ffc3bb9f681fa59cae949eb1de28	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_177	3730	54.048257372654156	530093492df197814f46e89267462f2a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_178	6685	35.96110695587135	604ebb8da93359ce9e803c49f77748f9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_179	272	39.705882352941174	0dc1d7c2f681b5d9e1a02183a4b0d0f6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_180	1413	42.1797593772116	16cf4ed24e86c80d007d69a6f4544398	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_181	2026	42.30009871668312	59d0da7b7cb8297e65ce10761c7f9380	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_182	1851	35.548352242031335	7b15eb8c84008429d67a23a6abbfdfd1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_183	1890	49.15343915343915	d257eda1b25df68f2b3bd555b6e2f823	not tested	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_184	2149	32.48022335970219	596c4ad9b6c4ecc20e822b1edbd5cf95	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_185	4171	36.322224886118434	b46fea428179869179913084aab4c37a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_186	2337	29.097133076593924	76202a578be6489332db8d77cc2bf85d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_187	2493	40.393100681909345	57c5a8629f1dfb0f9b4458154e9dda2e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_188	4247	39.604426654108785	e7c31477197125b2c67463296f340f3f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_189	1041	45.53314121037464	d0473ac9b7f379990ddde6154daad2ff	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_190	3035	46.35914332784184	c1ebbbdc84d7ecb4b2f4e0104a5ee574	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_191	5786	40.82267542343588	07a52a1cde5c3ce8ce507ac4e598c4f4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_192	4589	44.97711919808237	451dba911a440c0b31725a11058fed22	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_193	1656	38.22463768115942	c6d4e9bf6598f0d0f826e5d6c24fcade	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_194	2033	61.43630103295622	4c2e11abb591ecaeda982b5b49287080	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_195	1618	53.831891223733	85559ac6371808daeb185d0e972dedaa	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_196	1138	43.32161687170475	8a3b802ab0c1625db37f8f712cea9d6d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_197	3626	31.05350248207391	545b061ae8da83e8cd16d04485f1491c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_198	3530	25.637393767705383	cad4c5d1f5f4ff3303651ece6e01f1c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples_llm_feb11	chromosome	-	-	sample_199	2269	41.648303217276336	635674cdf03861a7fa2eaf7a80aea70e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
