sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
samples-08-00-31-05-2024	chromosome	-	-	sample_1039	2028	50.78895463510848	53ea5b746951b175156dae8aeef6e828	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1040	5405	44.53283996299722	23fc8ceb28452e5cd28e44662bd6e08d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1041	9999	69.34693469346935	02e2613f74d84f000981cef45abbcb0f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1042	9999	49.85498549854986	fc4ffae1f9305b7c1edac3c33fe107e6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1043	9999	71.97719771977198	ebf40b0a2ccfc2ea0b5528fd4aa24c72	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1044	9999	91.22912291229123	66b0afd0975444a3dc8655ca987f0ff9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1045	9999	75.38753875387539	a5152a2caca3b8b7d6f2a243605ab33f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1046	9999	29.382938293829383	1d38114283409eebf8bfac729e2c818e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1047	9999	84.998499849985	35a8133d1a127c7e9773c17500fba055	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1048	5925	48.371308016877634	7a345aca1f83577719b145c855ffdc76	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1049	3947	50.51938180896884	826005ffc0e6ad357e16282e281e30a7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1050	9999	98.78987898789879	2eb244df95c26a09d7aabccaf19053e3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1051	5084	46.754523996852875	1874f81cbc8ec6451d759d47bfd3710c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1052	3997	47.435576682511886	e0a5a5ec67e612e7c1e047b6406491cd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1053	8615	23.203714451538016	ababb495bee1ce9b14214037eab36ac1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1054	9999	54.775477547754775	3f610092351eacdeefdd3d0436642542	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1055	5894	50.848320325755004	891ea80436cc6476d9a6b58cb6797fb1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1056	9999	92.74927492749275	3a333f68df3be8e77b610e7a777a2f5d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1057	9999	87.8987898789879	33bcb2dac9ddb5552e57a607b0564dca	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1058	9999	99.47994799479947	74a782ef6e43171e96b1691ed3f2881b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1059	9999	97.93979397939793	91fc083e4b03b79ff6600a77e7bc852f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1060	6561	31.91586648376772	09654885c618d31ebd6881e6476bbfee	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1061	1770	64.80225988700565	7f455c4b75ebab4ea3860782eec00c90	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1062	1657	47.07302353651177	3ade49cdb4193157e589ba7adb3c6a0e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1063	9999	11.511151115111511	13ce62e188a9abcae663cec2fd783da5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1064	2439	53.25953259532595	c94677772b832ef4a90dc105c6f9a982	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1065	768	41.796875	b7624506e17410330520bba33c8795bc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1066	7869	45.72372601347058	9ea3231febafc976bfdb759fc691bb88	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1067	9999	56.04560456045605	a9e60c40a46c875e26e3a9eae7001a17	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1068	9999	71.8971897189719	c2aaabd917106226effc3f231d59f6f9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1069	6302	51.12662646778801	6afa8f8ff6db8a25f94c0b3b139763c7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1070	9999	74.71747174717471	ae70736bb7c7285bc82376d6e8353ead	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1071	9999	60.74607460746075	11a40da2ad36bd2e1d783d3c5b3fa6bf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1072	9999	59.755975597559754	e4169ebccdbee1f1ec3f515cde361898	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1073	9999	65.82658265826582	c36a6de36b25305b74520afdc0ba77e3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1074	9999	92.74927492749275	0738e2d208085c539a7180260048cc0f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1075	5746	50.43508527671423	7e343f5e4e6ecb6c953f113414a4d713	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1076	9999	32.05320532053205	5b6718212fa081c8c0fef6ef94058d3b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1077	2737	45.962732919254655	3f7dbede3779cdb19aade35dd7c09627	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1078	9999	82.16821682168217	3e1b32cf3083582300277c66fc3c1c7d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1079	7620	58.6745406824147	17f0b21c9be6563485f872dbefd3f92d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1080	3645	55.55555555555556	8991c19cf1cbb3be722d7d1c8bee4157	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1081	6772	58.284111045481396	970fc1f79ca20f115f2abbb4028acee3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1082	9999	82.61826182618262	fc95a6318faaaeaa151405657e1a3ecf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1083	3676	50.788900979325355	df16a44a258740f96c4896ab83559f7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1084	8618	55.92944998839638	84fa8f33757dc84e16f8fc5d412ad705	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1085	9999	58.655865586558654	9283dcf5a87c444332f71955daadb842	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1086	4269	51.651440618411804	120940227a1f7451c970a67862899be2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1087	9999	92.28922892289229	f0c3158d874f0b14391167730428733a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1088	9999	59.325932593259324	6d2a32998eeb373bd2607a80a94becda	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1089	9999	49.984998499849986	26ead1a24f17927d35cb6f5333b02846	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1090	9999	95.43954395439543	42eff970ba43e13af07f17c6fc2aca35	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1091	9159	42.504640244568186	3371b5f0082e94315515b69005433872	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1092	1495	46.68896321070234	f18ccca67d48228dca8cd2c7f1aba43d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1093	9999	66.07660766076607	f8ae644f79d346e2293624358923a721	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1094	9999	96.18961896189619	03afef545ec3878968a50b6ce3ed84b1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1095	9999	97.15971597159717	a585f068528625c1560da07785dea142	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1096	5407	53.89310153504716	98724a93f21c7cc9df005de2baffecb6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1097	9999	89.02890289028903	82d86f7948c6f2680c9853befa907b95	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1098	9999	61.966196619661964	5e198abe7d4359381270716a929d8935	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1099	1684	44.596199524940616	48bc995e59a695a8fef25bfa53a557d6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1100	9999	62.52625262526253	0b81f8508d61c69cd2834b938d1d8b22	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1101	9999	57.3057305730573	2c6e45b2c52584a742ebb6bf77378022	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1102	9999	89.35893589358936	6651f3c3402947200a1ac352216d0578	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1103	3520	56.44886363636363	a88d40cb65b31000f72f05cfd0b92bdd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1104	6697	56.23413468717336	583b90e6c0f5d4042efb250bf6dd4781	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1105	9999	74.80748074807481	83668c1cbbde7bfefc5bbe8c3dcd1663	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1106	9999	17.56175617561756	2df2e2bf909c01c1dc8bf05e3d2d70ed	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1107	9999	93.38933893389338	1babe02008365f6ba80f7e2afde56262	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1108	1768	55.65610859728507	8710d0688a2621ac61c89061c3ea1a8a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1109	9999	90.54905490549055	ec14c5f362586919c41b84cf451f92d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1110	8961	45.10657292712867	002e55bb8a1d425136a561d971aab8bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1111	267	70.4119850187266	633afe31aa7e3a78e1b439fd272d9eb7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1112	9999	53.41534153415341	ff1d4de21f6805c5896baabdce3be47c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1113	9999	79.84798479847984	0481d25826ce206519196a82d3f58e11	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1114	9999	99.84998499849985	ca52db4c8deb83cff658513552919dd9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1115	1056	58.428030303030305	15ba4f707f456cf6ed3de6f54e945d21	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1116	3644	45.49945115257958	de8a50cf9399fa4372f7fb07cb25cdfc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1117	9999	78.98789878987898	c6964caa645f83cbdc08de119cb94587	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1118	5181	44.75969889982629	d6f6a64b0f70b4993bffd7a735c74e89	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1119	9999	88.64886488648865	045c3c82e4fa21d56dd94758403f916d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1120	9999	83.75837583758376	ae0429f2df1e5b0523090cc6cb668399	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1121	9999	52.92529252925293	f2d108522c6a509459ffe6469bc2b045	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1122	9999	63.72637263726373	2fb3f8042a688a469395e2b54829e313	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1123	9999	68.61686168616862	52941a469e14233089a58414e58a69d4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1124	9999	91.31913191319131	17718acdfc9c5ad7117fd1730d2dfcc6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1125	5999	48.591431905317556	b8c3b303d627d7fdb5b3ef9f31b6b958	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1126	9999	97.91979197919792	78520b4580354a22c41a1b7a6ea27b79	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1127	9999	46.98469846984698	2269436609d494df54a6a628f88ec917	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1128	5737	48.98030329440474	02732a9e117be6634db5078c17447fba	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1129	9999	40.88408840884088	06ca51c3ae0f04053b164ad3aac961e5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1130	9999	62.696269626962696	41835d0babdbdb66d80a647484f82aa8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1131	9999	55.355535553555356	4a97bed0cf86cce9a463cf69a90cb893	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1132	3885	44.092664092664094	59d7761a8fbaa5e855ba5cb2f0f4a953	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1133	2792	39.720630372492835	67db93d16be06dacc4938160acd8b8f4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1134	2717	46.66912035333088	e0a4d5ec495eb1dc09e966a756d005e3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1135	9999	46.944694469446944	88432c65ae77d2defd215be9fe9b1e39	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1136	5439	42.820371391799966	77ae5252e699bc38218b8140dcac8fab	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1137	2164	50.970425138632166	8ca412c69a0339704e00099e0116117b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1138	9999	14.611461146114612	594af6c5ce7911645cb70811726b934e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1139	9999	45.664566456645666	dcd97375b347533f0c6a2249649b0f73	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1140	9999	81.97819781978198	5f4add08ddbbdf06f940f4076d0d7f0e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1141	9999	69.82698269826983	dd9746d2a100cf1c1d9a94dec1f83fef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1142	9999	62.46624662466247	62d0d0ad1b2831d21c1e9ae360af067f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1143	3749	47.90610829554548	73ba6c82fb98afa8376d86a5e175bbaf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1144	7119	52.409046214355946	8e539a05e8e10e0db1db13e976417507	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1145	6954	51.19355766465344	1ab1f32a88cfddbe5b01d47587727a8b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1146	1384	62.066473988439306	6fb08deb0903260b060464a7649c33a9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1147	4414	46.05799728137744	bfe818ae1bd0a70fd9dea3fabf954f7c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1148	2368	59.29054054054054	d158acebb6c5a8640874f8816ed3707a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1149	2465	47.302231237322516	2b9d40659e71f162239715a6f46c84eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1150	9999	54.45544554455446	64ce1bfa8274da8b19d07344aee7f03a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1151	2455	45.336048879837065	30c36a499d29590c129458a1742f25cc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1152	7385	49.73595125253893	d00f83ccfd62317e7ee90c3bea8385df	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1153	4527	44.731610337972164	6ad13a41f281a17862f16b74f7ee76f1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1154	4056	47.0414201183432	f337900c6353a9be1521e1ade6a2c7dc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1155	4824	52.218076285240464	703774934f9001b6a9e16867b6853948	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1156	9999	52.82528252825283	b9d632dfa49905ca323196fde56b10ff	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1157	6095	45.82444626743232	8c04f5ccb96c32d631bf935ba9a2e08f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1158	7333	44.702031910541386	b42158ab46eb4c8ac3323eab59dab4af	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1159	3714	45.69197630586968	31f6971e23de7d1762c82479c0925d8a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1160	9999	50.75507550755076	cdb443b3db48f8f82f2c925374ece929	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1161	3411	51.30460275579009	abab64a7956035a965a107e9a2437de3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1162	9999	49.644964496449646	66f6aefc930a75d5d5ea6b26a03e4da7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1163	9999	70.72707270727072	e4473272e452243ce6d9a40433b74b95	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1164	9999	48.42484248424842	2f308996598916cdd4aac2a81c2bb17d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1165	9999	96.6996699669967	032189b9a9350bab69caca7ebc466a47	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1166	9999	93.75937593759376	c210115c40ce901ba977303ddf0c045f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1167	9999	50.705070507050706	dc180b799ac7a85152e405cecac3cda7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1168	9999	75.25752575257526	831e55c995b52ce2f9de9b55d661c4eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1169	9999	60.37603760376037	33082bbd8f9a5302b43c0e1f06ce112c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1170	9999	56.33563356335634	12f34aa7fdd1f8d6d14521f28393b4d4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1171	9999	84.68846884688469	e133e2b6224e352f2a5410178bfaaa13	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1172	7922	57.371875788942184	9ea11c95b6a33af6ae41943083b3f34b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1173	9999	28.17281728172817	476ccae458c82891c1fb39dcba6f06e6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1174	9999	10.861086108610861	00674f4798bee5d1f7135f81366f00f7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1175	3326	54.088995790739624	560ab4f9695d73fb050314e774c25f1b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1176	9999	56.04560456045605	b610a289718195f53f5371a564455e9f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1177	320	45.625	d2ff92037e9968666239832f5ea59b92	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1178	9999	91.05910591059106	973352955ba6e0c5951eecea2622b64e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1179	9999	77.34773477347734	31caac8dd82b5f4a372f6cd1c653799b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1180	9999	76.57765776577658	c23a3c072b260bae60d9b1f1a624addb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1181	9999	38.34383438343834	e3ad8cd99e67c59e64e2920685d9d379	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
samples-08-00-31-05-2024	chromosome	-	-	sample_1182	9999	98.07980798079808	929ece13321d23607b22256e0cad7362	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
